provinceEnglishName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Anhui,Bozhou,341600.0,66,0,5,0,2020-02-06 15:50:01.036
Anhui,Bengbu,340300.0,64,0,0,0,2020-02-06 15:50:01.036
Anhui,Anqing,340800.0,60,0,3,0,2020-02-06 15:50:01.036
Anhui,Lu'an,341500.0,36,0,1,0,2020-02-06 15:50:01.036
Anhui,Ma'anshan,340500.0,30,0,0,0,2020-02-06 15:50:01.036
Anhui,Wuhu,340200.0,26,0,2,0,2020-02-06 15:50:01.036
Anhui,Suzhou,341300.0,25,0,0,0,2020-02-06 15:50:01.036
Anhui,Tongling,340700.0,20,0,2,0,2020-02-06 15:50:01.036
Anhui,Huaibei,340600.0,17,0,0,0,2020-02-06 15:50:01.036
Anhui,Huainan,340400.0,12,0,2,0,2020-02-06 15:50:01.036
Anhui,Chuzhou,341100.0,11,0,2,0,2020-02-06 15:50:01.036
Anhui,Chizhou,341700.0,11,0,1,0,2020-02-06 15:50:01.036
Anhui,Huangshan,341000.0,9,0,0,0,2020-02-06 15:50:01.036
Anhui,Xuancheng,341800.0,5,0,1,0,2020-02-06 15:50:01.036
Shandong,Qingdao,370200.0,41,0,4,0,2020-02-06 15:45:57.477
Shandong,Jinan,370100.0,34,0,3,0,2020-02-06 15:45:57.477
Shandong,Linyi,371300.0,32,0,1,0,2020-02-06 15:45:57.477
Shandong,Jining,370800.0,32,0,4,0,2020-02-06 15:45:57.477
Shandong,Yantai,370600.0,30,0,0,0,2020-02-06 15:45:57.477
Shandong,Weihai,371000.0,29,0,5,0,2020-02-06 15:45:57.477
Shandong,Dezhou,371400.0,26,0,2,0,2020-02-06 15:45:57.477
Shandong,Weifang,370700.0,21,0,0,0,2020-02-06 15:45:57.477
Shandong,Tai'an,370900.0,18,0,1,0,2020-02-06 15:45:57.477
Shandong,Zaozhuang,370400.0,17,0,0,0,2020-02-06 15:45:57.477
Shandong,Liaocheng,371500.0,15,0,0,0,2020-02-06 15:45:57.477
Shandong,Rizhao,371100.0,14,0,2,0,2020-02-06 15:45:57.477
Shandong,Zibo,370300.0,14,0,0,0,2020-02-06 15:45:57.477
Shandong,Heze,371700.0,13,0,2,0,2020-02-06 15:45:57.477
Shandong,Binzhou,371600.0,11,0,3,0,2020-02-06 15:45:57.477
Shandong,Qingdao,370200.0,41,0,4,0,2020-02-06 15:44:56.755
Shandong,Jinan,370100.0,34,0,3,0,2020-02-06 15:44:56.755
Shandong,Linyi,371300.0,32,0,1,0,2020-02-06 15:44:56.755
Shandong,Jining,370800.0,32,0,4,0,2020-02-06 15:44:56.755
Shandong,Yantai,370600.0,30,0,0,0,2020-02-06 15:44:56.755
Shandong,Weihai,371000.0,29,0,5,0,2020-02-06 15:44:56.755
Shandong,Dezhou,371400.0,26,0,2,0,2020-02-06 15:44:56.755
Shandong,Weifang,370700.0,21,0,0,0,2020-02-06 15:44:56.755
Shandong,Tai'an,370900.0,18,0,1,0,2020-02-06 15:44:56.755
Shandong,Zaozhuang,370400.0,17,0,0,0,2020-02-06 15:44:56.755
Shandong,Liaocheng,371500.0,15,0,0,0,2020-02-06 15:44:56.755
Shandong,Rizhao,371100.0,14,0,2,0,2020-02-06 15:44:56.755
Shandong,Zibo,370300.0,14,0,0,0,2020-02-06 15:44:56.755
Shandong,Heze,371700.0,13,0,2,0,2020-02-06 15:44:56.755
Shandong,Binzhou,371600.0,11,0,2,0,2020-02-06 15:44:56.755
Shandong,Qingdao,370200.0,41,0,3,0,2020-02-06 15:43:55.883
Shandong,Jinan,370100.0,34,0,3,0,2020-02-06 15:43:55.883
Shandong,Linyi,371300.0,32,0,1,0,2020-02-06 15:43:55.883
Shandong,Jining,370800.0,32,0,3,0,2020-02-06 15:43:55.883
Shandong,Yantai,370600.0,29,0,0,0,2020-02-06 15:43:55.883
Shandong,Weihai,371000.0,28,0,5,0,2020-02-06 15:43:55.883
Shandong,Dezhou,371400.0,26,0,1,0,2020-02-06 15:43:55.883
Shandong,Weifang,370700.0,21,0,0,0,2020-02-06 15:43:55.883
Shandong,Tai'an,370900.0,18,0,1,0,2020-02-06 15:43:55.883
Shandong,Zaozhuang,370400.0,17,0,0,0,2020-02-06 15:43:55.883
Shandong,Liaocheng,371500.0,15,0,0,0,2020-02-06 15:43:55.883
Shandong,Rizhao,371100.0,14,0,0,0,2020-02-06 15:43:55.883
Shandong,Zibo,370300.0,14,0,0,0,2020-02-06 15:43:55.883
Shandong,Heze,371700.0,12,0,2,0,2020-02-06 15:43:55.883
Shandong,Binzhou,371600.0,11,0,2,0,2020-02-06 15:43:55.883
Hunan,Changsha,430100.0,179,0,8,0,2020-02-06 15:25:41.754
Hunan,Yueyang,430600.0,93,0,2,0,2020-02-06 15:25:41.754
Hunan,Shaoyang,430500.0,74,0,3,0,2020-02-06 15:25:41.754
Hunan,Changde,430700.0,62,0,14,0,2020-02-06 15:25:41.754
Hunan,Loudi,431300.0,51,0,3,0,2020-02-06 15:25:41.754
Hunan,Hengyang,430400.0,43,0,5,0,2020-02-06 15:25:41.754
Hunan,Zhuzhou,430200.0,41,0,2,0,2020-02-06 15:25:41.754
Hunan,Yiyang,430900.0,41,0,6,0,2020-02-06 15:25:41.754
Hunan,Huaihua,431200.0,36,0,6,0,2020-02-06 15:25:41.754
Hunan,Yongzhou,431100.0,32,0,8,0,2020-02-06 15:25:41.754
Hunan,Chenzhou,431000.0,25,0,2,0,2020-02-06 15:25:41.754
Hunan,Xiangtan,430300.0,24,0,5,0,2020-02-06 15:25:41.754
Hunan,Xiangxi,433100.0,7,0,1,0,2020-02-06 15:25:41.754
Hunan,Zhangjiajie,430800.0,3,0,2,0,2020-02-06 15:25:41.754
Henan,Xinyang,411500.0,164,0,9,0,2020-02-06 15:20:38.264
Henan,Nanyang,411300.0,111,0,2,2,2020-02-06 15:20:38.264
Henan,Zhengzhou,410100.0,102,0,13,0,2020-02-06 15:20:38.264
Henan,Zhumadian,411700.0,98,0,2,0,2020-02-06 15:20:38.264
Henan,Shangqiu,411400.0,65,0,3,0,2020-02-06 15:20:38.264
Henan,Zhoukou,411600.0,59,0,1,0,2020-02-06 15:20:38.264
Henan,Pingdingshan,410400.0,41,0,0,0,2020-02-06 15:20:38.264
Henan,Xinxiang,410700.0,41,0,2,0,2020-02-06 15:20:38.264
Henan,Anyang,410500.0,37,0,1,0,2020-02-06 15:20:38.264
Henan,Luohe,411100.0,26,0,1,0,2020-02-06 15:20:38.264
Henan,Xuchang,411000.0,26,0,0,0,2020-02-06 15:20:38.264
Henan,Luoyang,410300.0,21,0,1,0,2020-02-06 15:20:38.264
Henan,Kaifeng,410200.0,18,0,1,0,2020-02-06 15:20:38.264
Henan,Jiaozuo,410800.0,17,0,1,0,2020-02-06 15:20:38.264
Henan,Hebi,410600.0,10,0,0,0,2020-02-06 15:20:38.264
Henan,Sanmenxia,411200.0,7,0,0,0,2020-02-06 15:20:38.264
Henan,Puyang,410900.0,5,0,0,0,2020-02-06 15:20:38.264
Henan,Jiyuan,419001.0,3,0,0,0,2020-02-06 15:20:38.264
Henan,Area not defined,0.0,0,0,17,0,2020-02-06 15:20:38.264
Xinjiang,Urumqi,650100.0,15,0,0,0,2020-02-06 15:03:26.033
Xinjiang,Yili,654000.0,9,0,0,0,2020-02-06 15:03:26.033
Xinjiang,Tacheng,654201.0,4,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,652301.0,2,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,650400.0,1,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,0.0,1,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,659001.0,1,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,652901.0,1,0,0,0,2020-02-06 15:03:26.033
Xinjiang,,659004.0,1,0,0,0,2020-02-06 15:03:26.033
Xinjiang,Bayingolin Mongol Autonomous Prefecture,511902.0,1,0,0,0,2020-02-06 15:03:26.033
Shanghai,People from other cities,-1.0,89,0,14,1,2020-02-06 14:46:13.501
Shanghai,Pudong District,310115.0,47,0,6,0,2020-02-06 14:46:13.501
Shanghai,Baoshan District,310113.0,15,0,0,0,2020-02-06 14:46:13.501
Shanghai,Jing'an District,310106.0,14,0,2,0,2020-02-06 14:46:13.501
Shanghai,Xuhui District,310104.0,14,0,0,0,2020-02-06 14:46:13.501
Shanghai,Minhang District,310112.0,12,0,1,0,2020-02-06 14:46:13.501
Shanghai,Changning District,310105.0,10,0,0,0,2020-02-06 14:46:13.501
Shanghai,Songjiang District,310117.0,10,0,0,0,2020-02-06 14:46:13.501
Shanghai,Fengxian District,310120.0,8,0,0,0,2020-02-06 14:46:13.501
Shanghai,Hongkou District,310109.0,7,0,0,0,2020-02-06 14:46:13.501
Shanghai,Putuo District,310107.0,7,0,0,0,2020-02-06 14:46:13.501
Shanghai,Yangpu District,310110.0,6,0,0,0,2020-02-06 14:46:13.501
Shanghai,Qingpu District,310118.0,5,0,1,0,2020-02-06 14:46:13.501
Shanghai,Huangpu District,310101.0,5,0,1,0,2020-02-06 14:46:13.501
Shanghai,Jiading District,310114.0,4,0,0,0,2020-02-06 14:46:13.501
Shanghai,Jinshan District,310116.0,2,0,0,0,2020-02-06 14:46:13.501
Shanghai,Chongming District,310151.0,2,0,0,0,2020-02-06 14:46:13.501
Shanghai,People from other cities,-1.0,89,0,8,1,2020-02-06 14:45:12.907
Shanghai,Pudong District,310115.0,47,0,3,0,2020-02-06 14:45:12.907
Shanghai,Baoshan District,310113.0,15,0,0,0,2020-02-06 14:45:12.907
Shanghai,Jing'an District,310106.0,14,0,2,0,2020-02-06 14:45:12.907
Shanghai,Xuhui District,310104.0,14,0,0,0,2020-02-06 14:45:12.907
Shanghai,Minhang District,310112.0,12,0,1,0,2020-02-06 14:45:12.907
Shanghai,Changning District,310105.0,10,0,0,0,2020-02-06 14:45:12.907
Shanghai,Songjiang District,310117.0,10,0,0,0,2020-02-06 14:45:12.907
Shanghai,Fengxian District,310120.0,8,0,0,0,2020-02-06 14:45:12.907
Shanghai,Hongkou District,310109.0,7,0,0,0,2020-02-06 14:45:12.907
Shanghai,Yangpu District,310110.0,6,0,0,0,2020-02-06 14:45:12.907
Shanghai,Putuo District,310107.0,6,0,0,0,2020-02-06 14:45:12.907
Shanghai,Qingpu District,310118.0,5,0,0,0,2020-02-06 14:45:12.907
Shanghai,Huangpu District,310101.0,5,0,1,0,2020-02-06 14:45:12.907
Shanghai,Jiading District,310114.0,4,0,0,0,2020-02-06 14:45:12.907
Shanghai,Jinshan District,310116.0,2,0,0,0,2020-02-06 14:45:12.907
Shanghai,Chongming District,310151.0,2,0,0,0,2020-02-06 14:45:12.907
Xinjiang,Urumqi,650100.0,15,0,0,0,2020-02-06 14:33:03.738
Xinjiang,Yili,654000.0,9,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,0.0,4,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,652301.0,2,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,650400.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,0.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,659001.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,652901.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,,659004.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,Bayingolin Mongol Autonomous Prefecture,511902.0,1,0,0,0,2020-02-06 14:33:03.738
Xinjiang,Urumqi,650100.0,15,0,0,0,2020-02-06 14:32:02.951
Xinjiang,Yili,654000.0,9,0,0,0,2020-02-06 14:32:02.951
Xinjiang,,0.0,4,0,0,0,2020-02-06 14:32:02.951
Xinjiang,,652301.0,2,0,0,0,2020-02-06 14:32:02.951
Xinjiang,,650400.0,1,0,0,0,2020-02-06 14:32:02.951
Xinjiang,,0.0,1,0,0,0,2020-02-06 14:32:02.951
Xinjiang,,652901.0,1,0,0,0,2020-02-06 14:32:02.951
Xinjiang,Bayingolin Mongol Autonomous Prefecture,511902.0,1,0,0,0,2020-02-06 14:32:02.951
Hubei,Wuhan,420100.0,10117,0,432,414,2020-02-06 14:27:59.710
Hubei,Xiaogan,420900.0,1886,0,14,25,2020-02-06 14:27:59.710
Hubei,Huanggang,421100.0,1807,0,62,29,2020-02-06 14:27:59.710
Hubei,Suizhou,421300.0,834,0,9,9,2020-02-06 14:27:59.710
Hubei,Jingzhou,421000.0,801,0,18,10,2020-02-06 14:27:59.710
Hubei,Xiangyang,420600.0,787,0,25,2,2020-02-06 14:27:59.710
Hubei,Huangshi,420200.0,566,0,25,2,2020-02-06 14:27:59.710
Hubei,Yichang,420500.0,563,0,9,6,2020-02-06 14:27:59.710
Hubei,Jingmen,420800.0,508,0,21,17,2020-02-06 14:27:59.710
Hubei,Ezhou,420700.0,423,0,8,18,2020-02-06 14:27:59.710
Hubei,Xianning,421200.0,399,0,3,1,2020-02-06 14:27:59.710
Hubei,Shiyan,420300.0,353,0,14,0,2020-02-06 14:27:59.710
Hubei,Xiantao,429004.0,265,0,0,5,2020-02-06 14:27:59.710
Hubei,Enshi Tujia and Miao Autonomous Prefecture,422800.0,144,0,10,0,2020-02-06 14:27:59.710
Hubei,Tianmen,429006.0,138,0,1,10,2020-02-06 14:27:59.710
Hubei,Qianjiang,429005.0,64,0,0,1,2020-02-06 14:27:59.710
Hubei,Shennongjia,429021.0,10,0,2,0,2020-02-06 14:27:59.710
Hubei,Area not defined,0.0,0,0,18,0,2020-02-06 14:27:59.710
Guangdong,Shenzhen,440300.0,314,0,16,0,2020-02-06 14:27:59.710
Guangdong,Guangzhou,440100.0,255,0,12,0,2020-02-06 14:27:59.710
Guangdong,Zhuhai,440400.0,73,0,4,0,2020-02-06 14:27:59.710
Guangdong,Foshan,440600.0,50,0,2,0,2020-02-06 14:27:59.710
Guangdong,Dongguan,441900.0,47,0,1,0,2020-02-06 14:27:59.710
Guangdong,Zhongshan,442000.0,44,0,3,0,2020-02-06 14:27:59.710
Guangdong,Huizhou,441300.0,35,0,1,0,2020-02-06 14:27:59.710
Guangdong,Shantou,440500.0,20,0,3,0,2020-02-06 14:27:59.710
Guangdong,Zhanjiang,440800.0,19,0,4,0,2020-02-06 14:27:59.710
Guangdong,Yangjiang,441700.0,13,0,0,0,2020-02-06 14:27:59.710
Guangdong,Zhaoqing,441200.0,13,0,1,0,2020-02-06 14:27:59.710
Guangdong,Meizhou,441400.0,12,0,0,0,2020-02-06 14:27:59.710
Guangdong,Qingyuan,441800.0,10,0,2,0,2020-02-06 14:27:59.710
Guangdong,Jiangmen,440700.0,9,0,0,0,2020-02-06 14:27:59.710
Guangdong,Jieyang,445200.0,7,0,0,0,2020-02-06 14:27:59.710
Guangdong,Shaoguan,440200.0,6,0,1,0,2020-02-06 14:27:59.710
Guangdong,Maoming,440900.0,6,0,0,0,2020-02-06 14:27:59.710
Guangdong,Shanwei,441500.0,5,0,0,0,2020-02-06 14:27:59.710
Guangdong,Chaozhou,445100.0,5,0,0,0,2020-02-06 14:27:59.710
Guangdong,Heyuan,441600.0,1,0,0,0,2020-02-06 14:27:59.710
Hubei,Wuhan,420100.0,10117,0,432,414,2020-02-06 14:26:59.208
Hubei,Xiaogan,420900.0,1886,0,14,25,2020-02-06 14:26:59.208
Hubei,Huanggang,421100.0,1807,0,62,29,2020-02-06 14:26:59.208
Hubei,Suizhou,421300.0,834,0,9,9,2020-02-06 14:26:59.208
Hubei,Jingzhou,421000.0,801,0,18,10,2020-02-06 14:26:59.208
Hubei,Xiangyang,420600.0,787,0,10,2,2020-02-06 14:26:59.208
Hubei,Huangshi,420200.0,566,0,25,2,2020-02-06 14:26:59.208
Hubei,Yichang,420500.0,563,0,9,6,2020-02-06 14:26:59.208
Hubei,Jingmen,420800.0,508,0,21,17,2020-02-06 14:26:59.208
Hubei,Ezhou,420700.0,423,0,8,18,2020-02-06 14:26:59.208
Hubei,Xianning,421200.0,399,0,3,1,2020-02-06 14:26:59.208
Hubei,Shiyan,420300.0,353,0,14,0,2020-02-06 14:26:59.208
Hubei,Xiantao,429004.0,265,0,0,5,2020-02-06 14:26:59.208
Hubei,Enshi Tujia and Miao Autonomous Prefecture,422800.0,144,0,10,0,2020-02-06 14:26:59.208
Hubei,Tianmen,429006.0,138,0,1,10,2020-02-06 14:26:59.208
Hubei,Qianjiang,429005.0,64,0,0,1,2020-02-06 14:26:59.208
Hubei,Shennongjia,429021.0,10,0,2,0,2020-02-06 14:26:59.208
Hubei,Area not defined,0.0,0,0,18,0,2020-02-06 14:26:59.208
Tianjin,Baodi District,120115.0,21,0,0,1,2020-02-06 14:14:50.389
Tianjin,Hedong District,120102.0,10,0,0,0,2020-02-06 14:14:50.389
Tianjin,Hebei District,120105.0,10,0,0,0,2020-02-06 14:14:50.389
Tianjin,Heping District,120101.0,6,0,0,0,2020-02-06 14:14:50.389
Tianjin,People from other cities,0.0,6,0,0,0,2020-02-06 14:14:50.389
Tianjin,Hexi District,120103.0,4,0,0,0,2020-02-06 14:14:50.389
Tianjin,Ninghe District,120117.0,4,0,0,0,2020-02-06 14:14:50.389
Tianjin,Xiqing District,120111.0,4,0,0,0,2020-02-06 14:14:50.389
Tianjin,Dongli District,120110.0,4,0,0,0,2020-02-06 14:14:50.389
Tianjin,Nankai District,120104.0,3,0,0,0,2020-02-06 14:14:50.389
Tianjin,Binhai New Area,120116.0,2,0,0,0,2020-02-06 14:14:50.389
Tianjin,Hongqiao District,120106.0,2,0,1,0,2020-02-06 14:14:50.389
Tianjin,Jinnan District,120112.0,1,0,0,0,2020-02-06 14:14:50.389
Tianjin,Beichen District,120113.0,1,0,0,0,2020-02-06 14:14:50.389
Tianjin,,0.0,0,0,1,0,2020-02-06 14:14:50.389
Hainan,Sanya,460200.0,30,0,5,0,2020-02-06 13:22:11.260
Hainan,Haikou,460100.0,16,0,0,0,2020-02-06 13:22:11.260
Hainan,Wanning,469006.0,11,0,0,0,2020-02-06 13:22:11.260
Hainan,Danzhou,460400.0,10,0,0,0,2020-02-06 13:22:11.260
Hainan,Qionghai,469002.0,6,0,0,0,2020-02-06 13:22:11.260
Hainan,,0.0,6,0,0,0,2020-02-06 13:22:11.260
Hainan,Lingao County,469024.0,5,0,0,0,2020-02-06 13:22:11.260
Hainan,Lingshui Li Autonomous County,469028.0,4,0,0,0,2020-02-06 13:22:11.260
Hainan,Chengmai County,469023.0,4,0,0,1,2020-02-06 13:22:11.260
Hainan,Ding'an County,469021.0,3,0,0,0,2020-02-06 13:22:11.260
Hainan,Changjiang Li Autonomous County,469026.0,3,0,0,0,2020-02-06 13:22:11.260
Hainan,Dongfang,469007.0,3,0,0,0,2020-02-06 13:22:11.260
Hainan,Baoting Li and Miao Autonomous County,0.0,2,0,0,0,2020-02-06 13:22:11.260
Hainan,Qiongzhong Li and Miao Autonomous County,469030.0,1,0,0,0,2020-02-06 13:22:11.260
Hainan,Ledong Li Autonomous County,469027.0,1,0,0,0,2020-02-06 13:22:11.260
Hainan,Wenchang,469005.0,1,0,0,0,2020-02-06 13:22:11.260
Hainan,Sanya,460200.0,30,0,5,0,2020-02-06 13:19:08.957
Hainan,Haikou,460100.0,16,0,0,0,2020-02-06 13:19:08.957
Hainan,Wanning,469006.0,11,0,0,0,2020-02-06 13:19:08.957
Hainan,Danzhou,460400.0,10,0,0,0,2020-02-06 13:19:08.957
Hainan,Qionghai,469002.0,6,0,0,0,2020-02-06 13:19:08.957
Hainan,Lingao County,469024.0,5,0,0,0,2020-02-06 13:19:08.957
Hainan,Lingshui Li Autonomous County,469028.0,4,0,0,0,2020-02-06 13:19:08.957
Hainan,Chengmai County,469023.0,4,0,0,1,2020-02-06 13:19:08.957
Hainan,Ding'an County,469021.0,3,0,0,0,2020-02-06 13:19:08.957
Hainan,Changjiang Li Autonomous County,469026.0,3,0,0,0,2020-02-06 13:19:08.957
Hainan,Dongfang,469007.0,3,0,0,0,2020-02-06 13:19:08.957
Hainan,Baoting Li and Miao Autonomous County,0.0,2,0,0,0,2020-02-06 13:19:08.957
Hainan,Qiongzhong Li and Miao Autonomous County,469030.0,1,0,0,0,2020-02-06 13:19:08.957
Hainan,Ledong Li Autonomous County,469027.0,1,0,0,0,2020-02-06 13:19:08.957
Hainan,Wenchang,469005.0,1,0,0,0,2020-02-06 13:19:08.957
Hainan,,0.0,0,0,6,0,2020-02-06 13:19:08.957
Beijing,Chaoyang District,110105.0,48,0,0,0,2020-02-06 12:37:37.511
Beijing,Haidian District,110108.0,47,0,0,0,2020-02-06 12:37:37.511
Beijing,Xicheng District,110102.0,34,0,0,0,2020-02-06 12:37:37.511
Beijing,Daxing District,110115.0,32,0,2,0,2020-02-06 12:37:37.511
Beijing,People from other cities,-1.0,21,0,2,0,2020-02-06 12:37:37.511
Beijing,Fengtai District,110106.0,20,0,0,0,2020-02-06 12:37:37.511
Beijing,Changping District,110114.0,15,0,0,0,2020-02-06 12:37:37.511
Beijing,Tongzhou District,110112.0,13,0,0,0,2020-02-06 12:37:37.511
Beijing,Shijingshan District,110107.0,11,0,0,0,2020-02-06 12:37:37.511
Beijing,Fangshan District,110111.0,11,0,0,0,2020-02-06 12:37:37.511
Beijing,Dongcheng District,110101.0,7,0,0,0,2020-02-06 12:37:37.511
Beijing,Shunyi District,110113.0,6,0,0,0,2020-02-06 12:37:37.511
Beijing,Huairou District,110116.0,5,0,0,0,2020-02-06 12:37:37.511
Beijing,Mentougou District,110109.0,3,0,0,0,2020-02-06 12:37:37.511
Beijing,Yanqing District,110119.0,1,0,0,0,2020-02-06 12:37:37.511
Beijing,,0.0,0,0,27,1,2020-02-06 12:37:37.511
Heilongjiang,Harbin,230100.0,82,0,4,0,2020-02-06 12:26:29.302
Heilongjiang,Suihua,231200.0,29,0,0,2,2020-02-06 12:26:29.302
Heilongjiang,Qiqihar,230200.0,26,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Jixi,230300.0,21,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Shuangyashan,230500.0,20,0,1,0,2020-02-06 12:26:29.302
Heilongjiang,Daqing,230600.0,13,0,0,1,2020-02-06 12:26:29.302
Heilongjiang,Jiamusi,230800.0,12,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Mudanjiang,231000.0,10,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Qitaihe,230900.0,9,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Daxinganling,232700.0,2,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Hegang,230400.0,2,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Heihe,231100.0,1,0,0,0,2020-02-06 12:26:29.302
Heilongjiang,Area not defined,0.0,0,0,2,0,2020-02-06 12:26:29.302
Guangxi,Beihai,450500.0,31,0,2,0,2020-02-06 12:09:16.025
Guangxi,Nanning,450100.0,30,0,0,0,2020-02-06 12:09:16.025
Guangxi,Guilin,450300.0,27,0,5,0,2020-02-06 12:09:16.025
Guangxi,Liuzhou,450200.0,20,0,3,0,2020-02-06 12:09:16.025
Guangxi,Fangchenggang,450600.0,15,0,1,0,2020-02-06 12:09:16.025
Guangxi,Hechi,451200.0,11,0,0,0,2020-02-06 12:09:16.025
Guangxi,Yulin,450900.0,8,0,1,0,2020-02-06 12:09:16.025
Guangxi,Guigang,450800.0,7,0,0,0,2020-02-06 12:09:16.025
Guangxi,Qinzhou,450700.0,7,0,0,0,2020-02-06 12:09:16.025
Guangxi,Wuzhou,450400.0,5,0,2,0,2020-02-06 12:09:16.025
Guangxi,Hezhou,451100.0,4,0,0,0,2020-02-06 12:09:16.025
Guangxi,Baise,451000.0,2,0,0,0,2020-02-06 12:09:16.025
Guangxi,Laibin,451300.0,1,0,0,0,2020-02-06 12:09:16.025
Shaanxi,Xi'an,610100.0,74,0,5,0,2020-02-06 12:03:11.622
Shaanxi,Ankang,610900.0,21,0,1,0,2020-02-06 12:03:11.622
Shaanxi,Hanzhong,610700.0,20,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Xianyang,610400.0,15,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Baoji,610300.0,10,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Weinan,610500.0,9,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Yan'an,610600.0,7,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Tongchuan,610200.0,7,0,1,0,2020-02-06 12:03:11.622
Shaanxi,Shangluo,611000.0,6,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Yulin,610800.0,2,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Hancheng,610581.0,1,0,0,0,2020-02-06 12:03:11.622
Shaanxi,Yangling District in Xianyang,0.0,1,0,0,0,2020-02-06 12:03:11.622
Hubei,Wuhan,420100.0,10117,0,432,414,2020-02-06 11:55:05.586
Hubei,Xiaogan,420900.0,1886,0,9,25,2020-02-06 11:55:05.586
Hubei,Huanggang,421100.0,1807,0,62,29,2020-02-06 11:55:05.586
Hubei,Suizhou,421300.0,834,0,9,9,2020-02-06 11:55:05.586
Hubei,Jingzhou,421000.0,801,0,18,10,2020-02-06 11:55:05.586
Hubei,Xiangyang,420600.0,787,0,10,2,2020-02-06 11:55:05.586
Hubei,Huangshi,420200.0,566,0,25,2,2020-02-06 11:55:05.586
Hubei,Yichang,420500.0,563,0,9,6,2020-02-06 11:55:05.586
Hubei,Jingmen,420800.0,508,0,21,17,2020-02-06 11:55:05.586
Hubei,Ezhou,420700.0,423,0,8,18,2020-02-06 11:55:05.586
Hubei,Xianning,421200.0,399,0,3,1,2020-02-06 11:55:05.586
Hubei,Shiyan,420300.0,353,0,14,0,2020-02-06 11:55:05.586
Hubei,Xiantao,429004.0,265,0,0,5,2020-02-06 11:55:05.586
Hubei,Enshi Tujia and Miao Autonomous Prefecture,422800.0,144,0,10,0,2020-02-06 11:55:05.586
Hubei,Tianmen,429006.0,138,0,1,10,2020-02-06 11:55:05.586
Hubei,Qianjiang,429005.0,64,0,0,1,2020-02-06 11:55:05.586
Hubei,Shennongjia,429021.0,10,0,2,0,2020-02-06 11:55:05.586
Hubei,Area not defined,0.0,0,0,18,0,2020-02-06 11:55:05.586
Anhui,Hefei,340100.0,104,0,5,0,2020-02-06 11:50:01.638
Anhui,Fuyang,341200.0,95,0,3,0,2020-02-06 11:50:01.638
Anhui,Bozhou,341600.0,66,0,2,0,2020-02-06 11:50:01.638
Anhui,Bengbu,340300.0,64,0,0,0,2020-02-06 11:50:01.638
Anhui,Anqing,340800.0,60,0,3,0,2020-02-06 11:50:01.638
Anhui,Lu'an,341500.0,36,0,1,0,2020-02-06 11:50:01.638
Anhui,Ma'anshan,340500.0,30,0,0,0,2020-02-06 11:50:01.638
Anhui,Wuhu,340200.0,26,0,2,0,2020-02-06 11:50:01.638
Anhui,Suzhou,341300.0,25,0,0,0,2020-02-06 11:50:01.638
Anhui,Tongling,340700.0,20,0,1,0,2020-02-06 11:50:01.638
Anhui,Huaibei,340600.0,17,0,0,0,2020-02-06 11:50:01.638
Anhui,Huainan,340400.0,12,0,2,0,2020-02-06 11:50:01.638
Anhui,Chuzhou,341100.0,11,0,2,0,2020-02-06 11:50:01.638
Anhui,Chizhou,341700.0,11,0,1,0,2020-02-06 11:50:01.638
Anhui,Huangshan,341000.0,9,0,0,0,2020-02-06 11:50:01.638
Anhui,Xuancheng,341800.0,5,0,1,0,2020-02-06 11:50:01.638
Fujian,Fuzhou,350100.0,56,0,4,0,2020-02-06 11:50:01.638
Fujian,Putian,350300.0,42,0,1,0,2020-02-06 11:50:01.638
Fujian,Quanzhou,350500.0,39,0,4,0,2020-02-06 11:50:01.638
Fujian,Xiamen,350200.0,21,0,1,0,2020-02-06 11:50:01.638
